source_candidate_id,dassa_core_class,v11_refit_priority,dassa_core_score,hole_recovered,hole_peak_sigma,hole_peak_run_channels,hole_largest_component_pixels,hole_peak_r_ell,anti_recovered,anti_peak_sigma,trial_velocity_offset_channels,trial_channel_center,trial_channel_lo,trial_channel_hi_exclusive,trial_v_center_kms,trial_nch,initial_RA_deg,initial_Dec_deg,initial_x_pix,initial_y_pix,initial_v_center_kms,initial_channel_center,initial_Maj_pc,initial_Min_pc,initial_q_b_over_a,initial_PA_astro_deg,initial_PA_image_deg,pixscale_arcsec,beam_bmaj_arcsec,beam_bmin_arcsec,beam_geom_arcsec,beam_area_pix,pa_refit_skipped_circular,RA_deg,Dec_deg,x_pix,y_pix,Maj_pc,Min_pc,q_b_over_a,axis_ratio_a_over_b,PA_astro_deg,PA_image_deg,a_pix,b_pix,lite_bg_mean,lite_full_mean,lite_core_deficit,lite_mid_deficit,lite_full_deficit,lite_core_deficit_err,lite_mid_deficit_err,lite_full_deficit_err,lite_core_deficit_sn,lite_mid_deficit_sn,lite_full_deficit_sn,lite_core_fraction,lite_mid_fraction,lite_growth_monotonic,lite_2dcg_score,lite_n_pix_core,lite_n_pix_mid,lite_n_pix_full,lite_n_pix_bg,lite_nbeam_full,lite_nbeam_bg,center_mean,center_err,ring_mean,ring_err,delta_I,delta_I_err,delta_I_sn,contrast_rel,n_pix_center,n_pix_ring,nbeam_center,nbeam_ring,merit,refit_dx_arcsec,refit_dy_arcsec,refit_dr_arcsec,refit_dpa_deg,refit_major_factor,refit_history,cg2d_q_trial,cg2d_q_prior,cg2d_reference_level,cg2d_bg_success,cg2d_bg_n_fit,cg2d_total_deficit,cg2d_break_deficit,cg2d_break_deficit_err,cg2d_break_deficit_sn,cg2d_break_scale,cg2d_semi_major_arcsec,cg2d_semi_minor_arcsec,cg2d_detection_score,cg2d_r50_deficit_arcsec,cg2d_r80_deficit_arcsec,cg2d_r_break_deficit_arcsec,cg2d_r_plateau_deficit_arcsec,cg2d_beam_fraction_deficit,cg2d_break_fraction_deficit,cg2d_r50_beams,cg2d_r80_beams,cg2d_growth_score,cg2d_growth_locality_score,cg2d_local_break_valid,cg2d_local_break_reason,cg2d_local_rmax_arcsec,cg2d_local_edge_limit_arcsec,cg2d_n_q_tested,final_RA_deg,final_Dec_deg,final_x_pix,final_y_pix,final_v_center_kms,final_channel_center,final_Maj_pc,final_Min_pc,final_q_b_over_a,final_PA_astro_deg,passes_2dcg_v11,joint_2dcg_score_v11,major_factor_v11,candidate_id_v11,source_merge_dir,plot_class,log10_break_deficit_sn,hole_minus_anti_sigma,hole_to_anti_sigma_ratio
1,core_confirmed,high,1.0,True,36.18866633714045,5,948,0.6356879445673251,False,15.754708085056867,0,73,73,75,-247.84672497117552,2,10.709499627109084,41.61516614451956,1413.0000000000011,2315.999999999977,-247.84672497117552,73,420.0,420.0,1.0,-90.0,0.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,True,10.709499627109084,41.61516614451956,1414.619576068083,2317.619576068059,483.0,483.0,1.0,1.0,-90.0,0.0,18.253968253968672,18.253968253968672,28.35045348188735,17.364275106137146,3844.7372174971233,8498.85736173667,11469.570224283212,65.3359577826448,119.44364547690446,191.51446508040664,58.84565479682004,71.15370037311865,59.88879335807745,0.3352119689155484,0.74099178919041,True,44.27136066960444,210.0,544.0,1044.0,891.0,19.41600738142684,16.570558023803937,17.360267071682895,0.1247304605193524,27.9546311578985,0.105158382482956,10.594364086215606,0.1631440259028856,64.93871919356758,0.3789842200519322,1044,1464,19.40413497251919,27.20716620222268,24.610749844745648,5.668516238286413,5.668516238287209,8.016492542717327,0.0,1.15,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":45},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":48},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":48}]",1.0,1.0,28.4140317475665,True,838,17809.06442783084,11457.020201723715,2.351439995864435,4872.34214858708,0.969157894736842,61.91842105263157,61.91842105263157,0.2822177368226872,47.57188376331423,87.23878660130922,61.91842105263157,101.64584259629808,0.1576742298231807,0.6433252149854337,1.9730778890158267,3.618291042751457,0.0722136301318831,0.1014358077986604,True,valid,105.41666666666669,96.98333333333336,7,10.707394051500062,41.61674118996672,1414.619576068083,2317.619576068059,-247.84672497117552,73,414.2603982868231,414.2603982868231,1.0,-90.0,True,3.1060891183139376,0.986334281635293,1,RefineV9Candidates2DCG_v11_exclude_source_002_010,accepted,3.687737777988106,20.433958252083578,2.2970064657348312
2,core_confirmed,high,1.0,True,34.15843841908605,5,222,0.112507296516152,False,11.352178081967878,0,151,151,153,-569.5032651413095,2,10.119621597251442,40.65612128656917,1873.000000000009,1330.999999999969,-569.5032651413095,151,220.0,198.0,0.9,-45.0,45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,10.119621597251442,40.65612128656917,1872.9052903538047,1330.9052903537652,253.0,227.7,0.9,1.1111111111111112,-45.0,45.0,9.561602418745496,8.605442176870946,77.57835981521826,61.50129031757327,1509.4106840129234,3125.1641859955025,4163.960999890052,41.92280340979078,77.87242861562821,126.20252331563157,36.004526444918305,40.13184437101675,32.99427690107287,0.3624939532461468,0.7505267667199623,True,23.94625167772884,50.0,133.0,259.0,224.0,4.816806428917194,4.165886641225681,61.57354252771637,0.3326353816240045,77.51039384875394,0.2781446410852781,15.936851321037564,0.4336020508168813,36.75455706681612,0.205609216128293,259,366,4.814352766223756,6.795994030687106,7.557075667650676,-0.331483761713677,-0.331483761713677,0.4687888315219333,0.0,1.15,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":196},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":16},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":195},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":24},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":195},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":24}]",0.9,0.9,77.60327973772435,True,212,5947.719405016512,4383.530230899445,1.6781337078279106,2612.1459872069786,1.0465263157894735,35.022639933166246,31.520375939849625,0.5665208921902956,22.84191111226604,40.35809186320958,35.022639933166246,52.078979446744185,0.5254170202730699,0.7370102609753622,0.9473845934440916,1.6738807126989572,0.3872377352323524,0.3872377352323524,True,valid,55.21825396825397,50.80079365079365,7,10.119743752572916,40.65602980347088,1872.9052903538047,1330.9052903537652,-569.5032651413095,151,234.3162587340044,210.884632860604,0.9000000000000001,-45.0,True,15.213137484676675,1.0650739033363836,1,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.4169974450634886,22.806260337118175,3.0089766186230187
3,core_confirmed,high,1.0,True,30.21747182645641,5,218,0.1672520298180853,False,7.843675967603492,1,69,69,71,-231.3515177829635,2,11.125138666790564,41.35085662100794,1091.99999999999,2045.000000000001,-227.2277159859105,68,220.0,198.0,0.9,-45.0,45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,11.125138666790564,41.35085662100794,1091.0481474966432,2045.76243321094,253.0,227.7,0.9,1.1111111111111112,-45.0,45.0,9.561602418745496,8.605442176870946,63.21874565431526,51.90432403315127,1118.9075290208652,2212.44511228634,2907.8063566391465,36.86565743047508,67.980084859499,108.88507074369744,30.35094467339996,32.545489121689286,26.70528050152788,0.3847943747925851,0.7608639781788948,True,19.18663292887884,52.0,135.0,257.0,220.0,4.779611012477679,4.091495808346651,51.88395206567509,0.2869501221531969,63.26470355514061,0.2445521926579997,11.380751489465524,0.377022741406364,30.185848861565308,0.1798910110998342,257,358,4.779048933934763,6.650969185082257,5.4301628726137645,-3.3314837617137223,2.6685162382863683,4.268461428730526,0.0,1.15,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":16},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":23},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":23}]",0.9,0.9,63.13386076644785,True,208,3784.256472124445,2847.5296099248626,1.3113276967051788,2171.4859047662308,0.9536842105263156,31.9156223893066,28.72406015037594,0.60920295481266,21.44694669773984,35.422057158546565,31.9156223893066,50.80257296740293,0.5890797285251084,0.752467395088126,0.8895274470683139,1.4691551444696016,0.4432632888225087,0.4432632888225087,True,valid,55.21825396825397,50.80079365079365,7,11.126376467869845,41.351593168866685,1091.0481474966432,2045.76243321094,-231.3515177829635,69,213.52899860491647,192.17609874442488,0.9,-45.0,True,16.72301527555063,0.9705863572950753,2,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.336757014678163,22.37379585885292,3.8524630480992283
4,core_confirmed,high,1.0,True,28.342240987509264,5,215,1.1910941263166386e-13,False,9.977929213678989,-1,50,50,52,-152.9992836389565,2,11.02269691385971,41.823713343714594,1172.9999999999995,2531.000000000001,-152.9992836389565,51,220.0,198.0,0.9,-45.0,45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,11.02269691385971,41.823713343714594,1172.9052903537956,2530.9052903537977,220.0,198.0,0.9,1.1111111111111112,-50.0,40.0,8.314436885865648,7.482993197279083,46.75838707098691,36.53460258944169,667.2712663956743,1398.8130670881155,1962.966620456683,29.426551571700703,54.00464392352556,85.08579189708284,22.67582270963017,25.90171817573568,23.070439572696543,0.3399300117698558,0.7126015554776385,True,15.99571033584933,39.0,102.0,192.0,175.0,3.570759978193441,3.254598938457564,36.51859538413879,0.3071041713218661,46.75648575373178,0.2559472025059007,10.23789036959299,0.3997773661850889,25.60897948597983,0.2189619301911686,192,271,3.565981955914584,5.028320270362709,5.607391578476185,-0.331483761713677,-0.3314837617112895,0.4687888315202451,5.0,1.0,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":187},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":16},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":168},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":19},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":17},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":150},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":19},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":17}]",0.9,0.9,46.33027846843247,True,153,2628.245801748571,2060.839890785768,1.1680360700332064,1764.363227864341,1.0465263157894735,30.454469507101088,27.409022556390976,0.654669930422169,19.52541201529616,31.561606632681592,30.454469507101088,44.397792541705776,0.6397179009091077,0.7841123114948729,0.8098304223768003,1.309040199008946,0.5016106819864885,0.5016106819864885,True,valid,48.01587301587302,44.17460317460318,7,11.022819990529722,41.82362090301199,1172.9052903537956,2530.9052903537977,-152.9992836389565,50,203.7532684643517,183.3779416179165,0.8999999999999998,-50.0,True,17.59158196922742,0.9261512202925076,3,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.2465879978129992,18.364311773830273,2.8404932907976725
5,core_confirmed,high,1.0,True,23.81316175607399,5,375,0.1563243421214476,False,18.45788414303379,-2,56,56,58,-177.74209442127452,2,10.899635355528726,41.75302976930056,1267.1428571428655,2457.9999999999845,-185.9896980153805,58,319.0,287.1,0.9,45.0,-45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,10.899635355528726,41.75302976930056,1264.4767189252332,2461.333861782353,319.0,255.2,0.8,1.25,45.0,-45.0,12.055933484505193,9.644746787604154,37.78741210348445,32.13267574142728,760.8588957116308,1559.287710752522,2075.2882448749806,40.50296495471853,73.4516243472118,117.97047461608778,18.78526415442068,21.22877097151238,17.591590197705035,0.3666280564112512,0.7513595832305485,True,12.71596380163206,75.0,191.0,367.0,311.0,6.8253589166510045,5.783887256344585,32.09305438072883,0.21879950810399,37.52760945883988,0.182801552621603,5.434555078111053,0.2851133676056188,19.061032191336487,0.1448148484936577,367,513,6.820549162319788,9.522775198600383,2.760320488921125,-9.331483761713017,11.668516238288891,14.940912301406671,0.0,1.0,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":164},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":33},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":33},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":33}]",0.8,0.8,37.787240152887655,True,285,2879.9020875739825,2088.004182843318,1.4735935137601883,1416.9471861445222,0.9846315789473684,41.54728487886383,33.237827903091066,0.4819061705809022,28.91282703460689,51.35503029425928,41.54728487886383,67.10511049973493,0.3834382304185466,0.7250261013568847,1.199180171522128,2.129986596021264,0.2538673408498588,0.2780027253115417,True,valid,69.62301587301589,64.05317460317463,7,10.90312091726961,41.756264666798025,1264.4767189252332,2461.333861782353,-177.74209442127452,56,277.968890179294,222.37511214343525,0.8000000000000002,45.0,True,6.9556021095642855,0.8713758312830534,4,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.1513536630961143,5.355277613040197,1.2901349673419278
6,core_confirmed,high,1.0,True,23.380146066722588,5,220,0.2511554402300361,False,9.291367443629351,-2,61,61,63,-198.36110340653948,2,11.147833185691272,41.41993583097582,1074.85714285716,2116.142857142848,-206.6087070006455,63,264.0,184.8,0.7,-45.0,45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,11.147833185691272,41.41993583097582,1073.9052903538131,2119.476718925216,264.0,184.8,0.7,1.4285714285714286,-50.0,40.0,9.977324263038778,6.984126984127144,46.94745081684128,36.92058799481153,712.3844350363318,1578.2157816713338,2165.802369558427,34.99929465244007,65.81188141752983,103.36911463936585,20.35425119593563,23.980712109697503,20.95212266366485,0.3289240260557918,0.7286979660997911,True,15.246608756257128,43.0,116.0,216.0,186.0,4.017104975467621,3.4591737288748963,36.94241953443949,0.3269522205411095,47.4565567770838,0.2710281611981849,10.51413724264431,0.4246810787864602,24.75772472060397,0.221552888719509,216,307,4.016308188104685,5.704045896080024,5.485145429972211,-3.3314837617137223,11.668516238288891,12.134786988562006,5.0,1.0,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":158},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":25},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":200},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":25},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":200},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":25}]",0.7,0.7,47.54846865702445,True,170,3280.264108987123,2577.048484521306,1.5485072994387192,1664.214618462178,1.1703157894736842,40.86817042606517,28.607719298245616,0.5441839348418712,25.164796063204296,41.77758165501741,40.86817042606517,54.400296652730034,0.469689465062491,0.7856222544583596,1.0437279074534125,1.7327550666310914,0.3611860335947791,0.3689984964377351,True,valid,57.61904761904762,53.00952380952381,7,11.149090443117224,41.42317211090765,1073.9052903538131,2119.476718925216,-198.36110340653948,61,273.42532755421394,191.3977292879497,0.6999999999999998,-50.0,True,10.427043902050608,1.0357019983114164,5,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.221209332533741,14.088778623093237,2.516329938361575
7,core_confirmed,high,1.0,True,23.341096814801432,5,910,0.5219637795342943,False,13.5969178460122,1,142,142,144,-532.3890489678325,2,9.951039699888188,40.36832402410597,2006.9999999999964,1036.0000000000089,-528.2652471707795,141,420.0,399.0,0.95,45.0,-45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,True,9.951039699888188,40.36832402410597,2005.191004639507,1035.048147496662,420.0,378.0,0.9,1.1111111111111112,45.0,-45.0,15.873015873016238,14.285714285714612,59.024423448624745,45.99453292131613,3119.349323723329,6612.156770214056,9277.282055443731,80.11211734767839,148.3427172925972,241.570432710788,38.93729721542213,44.57351793800547,38.404046187848834,0.3362352578137855,0.7127256378212808,True,26.77595068445723,141.0,367.0,712.0,605.0,13.241568252467344,11.251613472953292,46.21702138771757,0.2271952272321533,59.3646944095323,0.195923892540944,13.147673021814724,0.3000064048407386,43.82464110656003,0.2214729335775639,712,988,13.122499358887444,18.21726708174264,9.705971828853746,-6.331483761713767,-3.3314837617137223,7.15447207552083,0.0,1.0,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":44},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":46},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":46}]",0.9,0.9,59.44334712950437,True,576,13380.974781285537,10155.839796602771,3.3120406810678693,3066.3390865502056,1.092947368421053,60.71929824561405,54.64736842105264,0.3766294163576031,39.91378432140228,66.43391780557212,60.71929824561405,86.96015343124277,0.2276215886114934,0.7589760807864763,1.655452739759634,2.7553942357008983,0.1342712851955953,0.1727593412267428,True,valid,91.66666666666669,84.33333333333334,7,9.953358150436284,40.36741336464261,2005.191004639507,1035.048147496662,-532.3890489678325,142,406.23776006083136,365.6139840547482,0.9,45.0,True,4.747202708701633,0.9672327620495984,6,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.486620178983747,9.744178968789232,1.7166461604860745
8,core_confirmed,high,1.0,True,22.78571816732907,5,716,0.2052338376811802,False,17.643609773155912,-1,48,48,50,-144.7516800448505,2,11.032001829364155,41.88980112457212,1166.1428571428555,2598.999999999998,-144.7516800448505,49,435.0,304.5,0.7,30.0,-60.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,11.032001829364155,41.88980112457212,1165.1910046395087,2600.6195760680807,500.25,300.15,0.6,1.6666666666666667,30.0,-60.0,18.90589569161041,11.343537414966246,39.3022610015676,30.946423472047226,2027.8647084533627,4142.5860323418,5615.122819837692,52.83855265341335,96.25026674913836,155.4268911905264,38.37850596996554,43.03973560030559,36.12709986558585,0.3611434288292164,0.7377551952570726,True,25.59972092322702,137.0,349.0,672.0,570.0,12.497659923677045,10.600693685261778,30.87607758163841,0.1564263587239565,38.643943328696864,0.1326012589380106,7.767865747058455,0.2050665735208477,37.87972663554915,0.2010112084314662,672,939,12.491072258468726,17.436980561167605,7.614249626065333,-3.3314837617137223,5.668516238288801,6.575017900987497,0.0,1.15,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":33},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":39},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":28},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":35},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":28},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":35}]",0.6,0.6,39.444996768214864,True,541,8024.208111589543,5790.772771070844,1.984334701282392,2918.243967274528,1.015578947368421,67.20150375939849,40.3209022556391,0.3240977573277599,46.05101843898125,83.5932122502805,67.20150375939849,105.48643872260024,0.1746398674858916,0.7216628345801628,1.9099989123971544,3.467088240260693,0.0911929307037154,0.1260311018005725,True,valid,109.18154761904762,100.4470238095238,7,11.033253536399354,41.89137208639507,1165.1910046395087,2600.6195760680807,-144.7516800448505,48,449.6064537753371,269.7638722652023,0.6,30.0,True,3.057596814181613,1.0335780546559474,7,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.4651215964032414,5.142108394173157,1.2914431037800824
9,core_confirmed,high,1.0,True,22.159057361850216,5,375,0.0905130090367118,False,13.422299136994072,-2,94,94,96,-334.4465627092885,2,10.737630562442874,41.0279316091927,1390.9999999999998,1712.000000000002,-342.6941663033945,96,319.0,223.3,0.7,-45.0,45.0,3.49999999999992,24.11049458723757,24.11049458723757,24.11049458723757,53.77006608468229,False,10.737630562442874,41.0279316091927,1394.3338617823674,1713.619576068084,319.0,255.2,0.8,1.25,-40.0,50.0,12.055933484505193,9.644746787604154,30.68173114220093,24.60043628326532,706.4008686675577,1568.333243076403,2207.510033793629,40.4465979442178,74.21404879727524,117.81360159559884,17.465025603433823,21.13256544405086,18.73731049638071,0.3199989390098492,0.7104535060170059,True,13.3064630277103,75.0,193.0,363.0,312.0,6.750968083771975,5.802484964564342,24.445095506936028,0.2199216906499001,30.412149373776543,0.1868042039512739,5.967053866840516,0.2885504472915949,20.679412986009005,0.1962062527545561,363,510,6.7438868485278665,9.47279868397311,4.057430131148733,11.668516238286504,5.668516238286413,12.972522790377845,5.0,1.0,"[{""iter"":1,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":143},{""iter"":1,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":1,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":32},{""iter"":2,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":2,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":2,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":32},{""iter"":3,""scan"":""position"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":201},{""iter"":3,""scan"":""pa"",""reason"":""plateau_lite_2dcg_score_0.98"",""n_rows"":37},{""iter"":3,""scan"":""size"",""reason"":""plateau_lite_2dcg_score_0.95"",""n_rows"":32}]",0.8,0.8,30.16514085814459,True,293,3330.149842308959,2475.193717097717,1.6797431202420874,1473.5549068603943,1.1238947368421053,47.42360066833752,37.93888053467002,0.4385390579297609,31.790057491380665,53.422004299427606,47.42360066833752,67.1444956863401,0.3234558783200624,0.7432679712038248,1.3185153616968155,2.215715820599778,0.2093716472139055,0.240414394452904,True,valid,69.62301587301589,64.05317460317463,7,10.733335197390783,41.02950810211689,1394.3338617823674,1713.619576068084,-334.4465627092885,94,317.28392564082986,253.827140512664,0.8000000000000002,-40.0,True,5.445107885547248,0.9946204565543256,8,RefineV9Candidates2DCG_v11_ids002_010,accepted,3.16836632294958,8.736758224856144,1.650913687415608
