new_candidate_id,cluster_id,representative_candidate_id,n_members,RA_deg,Dec_deg,v_center_kms,channel_center,nch,Maj_pc,Min_pc,q_b_over_a,PA_astro_deg,joint_2dcg_score,cg2d_detection_score,cg2d_beam_fraction_deficit,cg2d_growth_score,cg2d_growth_locality_score,seed_lite_2dcg_score,representative_score,link_radius_arcsec,beam_geom_arcsec,member_candidate_ids,RA_mean_deg,Dec_mean_deg,v_mean_kms,v_std_kms,max_sep_to_rep_arcsec,median_sep_to_rep_arcsec,Maj_median_pc,Min_median_pc,q_median_b_over_a,PA_circular_mean_deg,joint_2dcg_score_max,cg2d_detection_score_max,cg2d_beam_fraction_deficit_max,bb86_relation_class,strict_status,loose_status,strict_matched_Seq,loose_matched_Seq,nearest_Seq,matched_Seq,strict_sep_arcsec,loose_sep_arcsec,strict_dv_kms,loose_dv_kms,crossmatch_status,reference_source,v5_keep,v5_reject_reason,v5_channel_start,v5_channel_stop_exclusive,v5_nch_slab,v5_vel_lo_kms,v5_vel_hi_kms,v5_inner_valid_fraction,v5_outer_valid_fraction,v5_bg_valid_fraction,v5_bg_signal_sn,v5_bg_success,v5_bg_n_fit,v5_2dcg_score,v5_2dcg_peak_sn,v5_2dcg_beam_fraction,v5_2dcg_r50_scale,v5_2dcg_r80_scale,v5_2dcg_break_scale,v5_core_median_deficit_sn,v5_nch_2dcg_contiguous,v5_support_channel_start,v5_support_channel_stop_exclusive,v5_support_channel_scores,v9_foreground_confusion_zone,v9_x_pix,v9_y_pix,v9_n_fit_pixels,v9_inner_valid_fraction,v9_outer_valid_fraction,v9_min_mask_distance_beams,v9_bic_bg_only,v9_bic_bg_plus_cavity,v9_delta_bic_cavity,v9_cavity_amp,v9_cavity_amp_err,v9_cavity_amp_sn,v9_chi2_bg_only,v9_chi2_bg_plus_cavity,v9_core_median_deficit_sn,v9_core_positive_fraction,v9_deficit_peak_r_ell,v9_deficit_peak_sn,v9_gradient_to_core_ratio,v9_growth_fraction_inside_ellipse,v9_tail_growth_after_ellipse,v9_pv_major_deficit_sn,v9_pv_minor_deficit_sn,v9_pv_best_deficit_sn,v9_final_score,v9_score,v9_keep,v9_reject_reason,v9_channel_start,v9_channel_stop_exclusive,v9_vel_lo_kms,v9_vel_hi_kms,v9_rank,axis_ratio,geom_mean_size_pc,area_ellipse_pc2,PA_mod_180_deg,quality_class,visual_decision
29,29,64,4.0,10.041545363122705,40.493331778274815,-536.5128507648855,143.5,2.0,264.0,264.0,1.0,-45.0,0.0446936524376193,0.5793487131669491,0.4967905359311655,0.3932596664763187,0.3948690368175893,11.225199545822564,8.604636591478696,24.0,24.11049458723757,"64,182,222,631",10.042910471048968,40.49382561888646,-538.5747516634119,2.061900898526517,8.277219051986748,5.500295584911158,309.5,286.05,0.925,-87.5,0.0446936524376193,0.5793487131669491,0.4967905359311655,new_non_BB86,not_matched,not_matched,,,1,,187.2998606487092,187.2998606487092,29.712850764885445,29.712850764885445,new_candidate,table_fits,True,ok,143,145,2,-538.5747516634119,-534.450949866359,1.0,1.0,1.0,46.8225749938089,True,248,0.93554723558583,242.6795130214097,4.519243097401074,0.6976056338028169,1.1116901408450703,0.883943661971831,13.041605716618648,7,140,147,"0.725,0.683,0.683,0.811,0.958,0.995,0.917",False,1935.1428571428623,1163.999999999974,1091,1.0,1.0,7.493945523772087,77149.89646387537,31175.97743467819,45973.919029197175,21.682445668255184,0.101115903663144,214.4316065303411,77128.91191391787,31147.998034734857,19.01167606322809,1.0,0.0895993016910901,25.23349813428304,0.5044219960988019,0.8474563181936052,0.1525436818063947,7.223231285164665,3.740062342672038,7.223231285164665,0.8870822303320858,0.8870822303320858,True,ok,143,145,-538.5747516634119,-534.450949866359,11,1.0,264.0,54739.11039614856,135.0,B,keep_for_visual_validation
2,8,27,9.0,10.119621597251442,40.65612128656917,-569.5032651413095,151.5,2.0,220.0,198.0,0.9,-45.0,0.101091713538933,0.6463622657265224,0.6145700759462865,0.5044685271696023,0.5044685271696023,21.18805679786924,9.13972431077694,24.0,24.11049458723757,"24,27,43,99,102,136,202,210,215",10.12126941328798,40.65611395669938,-569.5032651413095,6.147400762630883,14.764839515573524,7.826750770037217,264.0,210.0,0.9,-54.72199193452631,0.1084513593597038,0.6537613006391433,0.6304920884922567,new_non_BB86,not_matched,not_matched,,,6,,192.1975935534262,192.1975935534262,3.2967348586904563,3.2967348586904563,new_candidate,table_fits,True,ok,151,153,2,-571.565166039836,-567.441364242783,1.0,1.0,1.0,103.89823346958384,True,158,0.9032207902798818,356.08893461042334,3.2917943548970787,0.7183098591549295,1.1530985915492955,0.5733802816901408,25.323573084814285,7,148,155,"0.627,0.822,0.886,0.903,0.914,0.867,0.744",False,1873.000000000009,1330.999999999969,679,1.0,1.0,7.699221092906247,179432.61692347864,74711.6725842276,104720.94433925104,37.50597229578817,0.1158964498814348,323.6162309903175,179413.05506009597,74685.59009971737,36.603910032110726,1.0,0.112507296516152,44.94184514645396,0.465490646168564,0.8186463317964331,0.1813536682035668,9.16639981134718,14.770988834892492,14.770988834892492,0.8838567345962123,0.8838567345962123,True,ok,151,153,-571.565166039836,-567.441364242783,12,0.9,208.71032557111303,34211.94399759285,135.0,A,keep
182,163,333,1.0,10.075360061012226,40.5708866081912,-557.1318597501505,148.5,2.0,319.0,287.1,0.9,45.0,0.0098967573478429,0.3923347899191586,0.3371188380374625,0.2563471132127849,0.2918936513538973,12.8514521475886,5.80639097744361,24.0,24.11049458723757,333,10.075360061012226,40.5708866081912,-557.1318597501505,0.0,0.0,0.0,319.0,287.1,0.9,45.0,0.0098967573478429,0.3923347899191586,0.3371188380374625,new_non_BB86,not_matched,not_matched,,,2,,126.86479750894355,126.86479750894355,5.031859750150488,5.031859750150488,new_candidate,table_fits,True,ok,148,150,2,-559.193760648677,-555.069958851624,1.0,1.0,1.0,57.34836267158151,True,326,0.8154817705632327,310.2579509538479,5.430530800169191,0.7597183098591549,1.33943661971831,0.9667605633802816,15.504446180574757,7,145,152,"0.817,0.806,0.784,0.804,0.804,0.806,0.806",False,1908.142857142848,1243.5714285714348,1429,1.0,1.0,7.288671010584817,182198.89342882996,117936.85352943678,64262.03989939316,20.958939870554087,0.0826737260044929,253.51391407489083,182177.09923829616,117907.79460872506,20.45707621282608,1.0,0.2035820736178455,25.51786336107771,0.3132775404129176,0.7534868183321943,0.2465131816678056,7.620357287836079,1.620791466930852,7.620357287836079,0.8800766921552906,0.8800766921552906,True,ok,148,150,-559.193760648677,-555.069958851624,13,0.9,302.6299720781139,71930.61225493897,45.0,B,keep_for_visual_validation
210,213,492,2.0,11.212871198657384,41.491325973488486,-177.74209442127452,56.5,2.0,360.0,360.0,1.0,-90.0,0.0051472643417648,0.4200660754005304,0.2784616399839976,0.1902820609959541,0.2312574006279427,22.600117220016035,5.154135338345865,24.0,24.11049458723757,"492,874",11.214270381954416,41.49236127912091,-177.74209442127452,0.0,10.606913342845004,5.303456671422501,390.0,379.5,0.975,67.5,0.0051472643417648,0.4200660754005304,0.2784616399839976,new_non_BB86,not_matched,not_matched,,,87,,50.27139965156778,50.27139965156778,28.15790557872549,28.15790557872549,new_candidate,table_fits,True,ok,56,58,2,-179.803995319801,-175.68019352274803,1.0,1.0,1.0,66.10063296790679,True,466,0.8617324238950854,447.7098403588646,8.424761823550151,0.7597183098591549,1.256619718309859,0.946056338028169,17.933368089001785,7,53,60,"0.683,0.728,0.784,0.839,0.828,0.761,0.784",False,1025.1428571428592,2189.85714285714,2024,1.0,1.0,6.878125530221501,352307.34384984657,204583.9999963613,147723.34385348525,23.56674464865736,0.0613145917596973,384.35784977611127,352284.50535675534,204553.5486722397,24.94693200102812,1.0,0.0565225713671106,33.27855345294498,0.5063174581595626,0.7741469391412448,0.2258530608587552,5.422138961742509,3.176707127367527,5.422138961742509,0.8775206004858832,0.8775206004858832,True,ok,56,58,-179.803995319801,-175.68019352274803,14,1.0,360.0,101787.6019763093,90.0,B,keep_for_visual_validation
25,23,52,1.0,9.807067193201023,40.33618974495808,-561.2556615472035,149.5,2.0,264.0,264.0,1.0,-45.0,0.0557851664294553,0.6063301356247763,0.5208615815200717,0.4202847451506814,0.4202847451506814,8.423746643687766,8.667919799498748,24.0,24.11049458723757,52,9.807067193201023,40.33618974495808,-561.2556615472035,0.0,0.0,0.0,264.0,264.0,1.0,-45.0,0.0557851664294553,0.6063301356247763,0.5208615815200717,new_non_BB86,not_matched,not_matched,,,1,,982.603783321309,982.603783321309,54.45566154720353,54.45566154720353,new_candidate,table_fits,True,ok,150,152,2,-567.441364242783,-563.31756244573,1.0,1.0,1.0,49.15246408338283,True,248,0.8824043474925102,112.42346821334488,5.44912850838895,0.7597183098591549,1.2152112676056337,0.6769014084507041,6.637239283387968,7,147,154,"0.694,0.717,0.932,0.914,0.827,0.646,0.597",False,2120.142857142866,1003.9999999999908,1091,1.0,1.0,7.493945523772087,23652.5447051927,13766.73424152048,9885.81046367222,10.876468441065525,0.1093523631684871,99.46258248033791,23631.5601552352,13738.754841577149,8.803757669055074,1.0,0.1778495357328468,11.185061021460989,0.3496953756152171,0.7788086688958875,0.2211913311041124,2.962606212232006,4.252409348176371,4.252409348176371,0.8774106640094388,0.8774106640094388,True,ok,150,152,-567.441364242783,-563.31756244573,15,1.0,264.0,54739.11039614856,135.0,C,inspect
36,35,76,4.0,9.989413583547758,40.35967428529307,-532.3890489678325,142.5,2.0,264.0,264.0,1.0,-45.0,0.0398121931522304,0.5593083963372769,0.4725736160623722,0.384000709408855,0.3922502829617608,11.049042679611969,8.466791979949875,24.0,24.11049458723757,"76,417,432,501",9.99005047676588,40.35978234312599,-530.3271480693061,2.061900898526517,8.063272741178308,4.073114174641017,360.0,258.0,0.75,10.998464236541338,0.0398121931522304,0.5593083963372769,0.4725736160623722,new_non_BB86,not_matched,not_matched,,,1,,553.2071323088902,553.2071323088902,25.589048967832525,25.589048967832525,new_candidate,table_fits,True,ok,142,144,2,-534.450949866359,-530.3271480693061,1.0,1.0,1.0,55.53477022332857,True,210,0.8702988321664834,184.15490595924405,5.002783511114769,0.7390140845070423,1.2359154929577465,0.6769014084507041,11.066443922855017,7,139,146,"0.806,0.849,0.883,0.893,0.815,0.717,0.717",False,1976.9999999999984,1026.8571428571431,1091,1.0,1.0,7.493945523772087,189178.96553792307,142129.40920498993,47049.556332933134,23.84488288348127,0.1099221328686015,216.92522025555047,189157.9809879656,142101.4298050466,19.39420880381214,1.0,0.1168231966148761,22.85617159869564,0.3463127372830992,0.6920078165084197,0.3079921834915803,15.079375113090425,8.380998739531075,15.079375113090425,0.8759509256417777,0.8759509256417777,True,ok,142,144,-534.450949866359,-530.3271480693061,16,1.0,264.0,54739.11039614856,135.0,B,keep_for_visual_validation
148,152,310,2.0,10.362409053820732,40.6522008870357,-499.3986345914085,134.5,2.0,319.0,303.05,0.95,50.0,0.0109615035441621,0.4734514364332438,0.3478058695487481,0.2432533929837315,0.2736521575329333,7.325086041977015,6.430451127819549,24.0,24.11049458723757,"310,578",10.361679143786446,40.65171268439477,-499.3986345914085,0.0,5.315355404839032,2.657677702419516,339.5,322.525,0.95,70.0,0.0109615035441621,0.4734514364332438,0.3478058695487481,new_non_BB86,not_matched,not_matched,,,21,,71.4662304524927,71.4662304524927,66.79863459140847,66.79863459140847,new_candidate,table_fits,True,ok,135,137,2,-505.5843372869881,-501.46053548993495,1.0,1.0,1.0,20.60485520715037,True,348,0.91680489281671,173.73041912437895,6.26742767005828,0.7183098591549295,1.1530985915492955,1.008169014084507,8.277156070160842,7,132,139,"0.817,0.884,0.850,0.939,0.816,0.884,0.899",False,1683.571428571427,1325.9999999999964,1510,1.0,1.0,4.825508267745994,49302.816806330295,27045.96289090605,22256.853915424243,12.448319845749603,0.0834271575395074,149.21184195751394,49280.85721154087,27016.68343118681,11.532124080867908,1.0,0.2511740886370962,14.6912425918337,0.3844234926560543,0.8168509122757767,0.1831490877242234,4.131244396373991,5.78056529733582,5.78056529733582,0.8753830362397144,0.8753830362397144,True,ok,135,137,-505.5843372869881,-501.46053548993495,17,0.9500000000000001,310.92273959940593,75926.75738021336,50.0,B,keep_for_visual_validation
368,373,1201,1.0,9.98197527930268,40.47853448270287,-544.7604543589915,145.5,2.0,504.0,504.0,1.0,-90.0,0.0001538970328925,0.2484908663023591,0.1288798322811744,0.0567957567247559,0.0846094679570668,23.439120624719934,0.5407268170426065,26.66666666666667,24.11049458723757,1201,9.98197527930268,40.47853448270287,-544.7604543589915,0.0,0.0,0.0,504.0,504.0,1.0,-90.0,0.0001538970328925,0.2484908663023591,0.1288798322811744,new_non_BB86,not_matched,not_matched,,,2,,294.7044381874053,294.7044381874053,7.339545641008499,7.339545641008499,new_candidate,table_fits,True,ok,145,147,2,-546.822355257518,-542.6985534604651,1.0,1.0,1.0,44.20548546321804,True,906,0.7503358323419209,462.407698673793,16.440374066265637,0.8218309859154929,1.4636619718309858,0.9253521126760562,14.357284634364762,7,142,149,"0.706,0.706,0.728,0.750,0.750,0.739,0.784",False,1981.8571428571488,1149.1428571428455,3960,1.0,1.0,6.980006706767279,550241.9828995448,415603.0115526659,134638.97134687885,18.972321666578008,0.0517037123451198,366.943122767252,550217.130901632,415569.8755554489,18.1195777152286,1.0,0.1696092773631332,21.03355068152653,0.3095299064804007,0.6976527778732073,0.3023472221267926,5.221321242966208,2.4358447346005363,5.221321242966208,0.8747668740326723,0.8747668740326723,True,ok,145,147,-546.822355257518,-542.6985534604651,18,1.0,504.0,199503.69987356622,90.0,B,keep_for_visual_validation
5,7,22,2.0,10.548559287185212,40.84605423401776,-404.5511932591895,111.5,2.0,220.0,198.0,0.9,45.0,0.1179338584942964,0.6600509057615253,0.6569694016257004,0.5215043878216914,0.5215043878216914,13.20436147945011,9.06829573934837,24.0,24.11049458723757,"22,48",10.547916681982956,40.846053468020834,-406.613094157716,2.061900898526517,3.500005715460976,1.7500028577304878,242.0,204.6,0.8500000000000001,47.5,0.1179338584942964,0.6600509057615253,0.6569694016257004,new_non_BB86,not_matched,not_matched,,,33,,110.40328717405252,110.40328717405252,9.051193259189516,9.051193259189516,new_candidate,table_fits,True,ok,111,113,2,-406.613094157716,-402.489292360663,1.0,1.0,1.0,83.78323389168993,True,158,0.9219801309897028,231.53726527693271,2.547886026106778,0.6769014084507041,1.0909859154929578,0.5733802816901408,15.798293186285203,7,108,115,"0.660,0.661,0.683,0.784,0.966,0.983,0.716",False,1537.999999999997,1525.000000000006,679,1.0,1.0,7.904497635720171,67395.69854447363,26964.035991463457,40431.662553010174,19.838893620699583,0.0986555747599807,201.092474185728,67376.13668109095,26937.95350695322,22.66865976422944,1.0,0.1125072965141078,30.130887231572867,0.5680573420763292,0.8483412652823349,0.1516587347176651,3.804318263200836,4.879958689878104,4.879958689878104,0.874072577794209,0.874072577794209,True,ok,111,113,-406.613094157716,-402.489292360663,19,0.9,208.71032557111303,34211.94399759285,45.0,C,inspect
185,188,390,2.0,10.51600415096487,41.51296127666394,-272.58953575349346,79.5,2.0,319.0,287.1,0.9,-25.0,0.0076162163206414,0.4307773191835352,0.3455262732349722,0.2119696938553661,0.2413968467813852,14.05282848722352,5.788220551378445,24.0,24.11049458723757,"390,521",10.516001615746394,41.5139335059214,-272.58953575349346,0.0,7.000063997834081,3.5000319989170405,339.5,269.55,0.8,-20.0,0.0076162163206414,0.4307773191835352,0.3455262732349722,new_non_BB86,not_matched,not_matched,,,58,,263.0099977814841,263.0099977814841,19.81046424650652,19.81046424650652,new_candidate,table_fits,True,ok,79,81,2,-274.65143665202,-270.527634854967,1.0,1.0,1.0,80.62243794589709,True,332,0.8042336961143166,363.6858530729554,5.374737675509919,0.7597183098591549,1.3601408450704224,0.946056338028169,17.359896710467332,7,76,83,"0.688,0.728,0.761,0.750,0.872,0.951,0.962",False,1562.0000000000016,2211.000000000006,1427,1.0,1.0,6.980006706767279,273242.2243881652,170345.66552222715,102896.55886593802,18.96350921405836,0.0591157159787629,320.78625624480134,273220.4343993127,170316.61220375725,25.48123291181634,1.0,0.1140571949606541,33.111646447479295,0.4339678811884623,0.7301782443925778,0.2698217556074221,7.59511503925938,4.148459018608898,7.59511503925938,0.8712371338397195,0.8712371338397195,True,ok,79,81,-274.65143665202,-270.527634854967,20,0.9,302.6299720781139,71930.61225493897,155.0,B,keep_for_visual_validation
106,109,216,2.0,10.63150047910878,40.90417962309411,-375.6845806798185,104.5,2.0,319.0,319.0,1.0,-90.0,0.0161067633513188,0.5123833279564157,0.3733023390133518,0.2763749256361563,0.3046870092571672,9.888020918185752,7.307644110275689,24.0,24.11049458723757,"216,622",10.63113284024552,40.90431834317664,-377.746481578345,2.061900898526517,2.2360734565172096,1.1180367282586048,339.5,330.5,0.975,-90.0,0.0161067633513188,0.5123833279564157,0.3733023390133518,new_non_BB86,not_matched,not_matched,,,36,,45.878843368603896,45.878843368603896,3.3154193201814905,3.3154193201814905,new_candidate,table_fits,True,ok,104,106,2,-377.746481578345,-373.622679781292,1.0,1.0,1.0,38.70050023345991,True,369,0.9618730246034576,338.22514829513386,7.253106205705428,0.7183098591549295,1.070281690140845,0.9874647887323944,16.12133183851958,7,101,108,"0.728,0.739,0.717,0.838,0.929,0.884,0.883",False,1473.42857142857,1584.7142857142962,1587,1.0,1.0,7.08339764514741,139600.75365667988,59361.23069664198,80239.5229600379,18.258444494905923,0.064453968664949,283.27882476591566,139578.6448545183,59331.75229375987,20.835906873794286,1.0,0.1172432565918367,25.212382540145416,0.6455974481020409,0.858311322017807,0.1416886779821929,3.0090646022429213,9.993018937034108,9.993018937034108,0.8653165220746203,0.8653165220746203,True,ok,104,106,-377.746481578345,-373.622679781292,21,1.0,319.0,79922.90250548774,90.0,B,keep_for_visual_validation
135,133,270,2.0,10.370072609606227,41.35126649487791,-317.9513555210765,90.5,2.0,319.0,287.1,0.9,-45.0,0.0128617344647356,0.4817987875392882,0.340309777342245,0.2626255848740563,0.2986911651223285,11.59994256837332,6.772556390977444,24.0,24.11049458723757,"270,398",10.370715496738878,41.35224046939055,-315.88945462255,2.061900898526517,7.826239041787762,3.913119520893881,339.5,314.55,0.925,-59.99999999999999,0.0128617344647356,0.4817987875392882,0.340309777342245,new_non_BB86,not_matched,not_matched,,,51,,79.53044596895202,79.53044596895202,9.051355521076516,9.051355521076516,new_candidate,table_fits,True,ok,90,92,2,-320.013256419603,-315.88945462255,1.0,1.0,1.0,63.5321015142726,True,320,0.9059799845186196,362.4116337574346,6.8253589166510045,0.7390140845070423,1.1738028169014083,0.6769014084507041,18.737167878998022,7,87,94,"0.717,0.761,0.917,0.917,0.873,0.706,0.683",False,1675.0000000000148,2044.9999999999925,1431,1.0,1.0,7.08339764514741,211703.3787501371,110194.85676963576,101508.52198050136,17.789832255278302,0.0558348119445998,318.61542352698626,211681.58036379845,110165.79225451752,24.99423633512061,1.0,0.1806374954028437,31.18655215539929,0.5393789034589397,0.8075617597528486,0.1924382402471514,5.854613142417499,2.3641863028953884,5.854613142417499,0.861695723138823,0.861695723138823,True,ok,90,92,-320.013256419603,-315.88945462255,22,0.9,302.6299720781139,71930.61225493897,135.0,B,keep_for_visual_validation
81,84,165,1.0,10.184376122621789,40.90726934060041,-532.3890489678325,142.5,2.0,319.0,255.2,0.8,40.0,0.0221043271456279,0.5049141436220969,0.4109380086811753,0.3161462643861401,0.3369732267717401,10.61864104716416,7.662280701754386,24.0,24.11049458723757,165,10.184376122621789,40.90726934060041,-532.3890489678325,0.0,0.0,0.0,319.0,255.2,0.8,40.0,0.0221043271456279,0.5049141436220969,0.4109380086811753,new_non_BB86,not_matched,not_matched,,,26,,155.01013403032397,155.01013403032397,19.71095103216749,19.71095103216749,new_candidate,table_fits,True,ok,142,144,2,-534.450949866359,-530.3271480693061,1.0,1.0,1.0,48.2665034464287,True,292,0.7684766017355243,234.79103814276465,4.556438513840589,0.6976056338028169,1.4222535211267604,0.6976056338028169,11.181882674670623,7,139,146,"0.672,0.683,0.750,0.914,0.724,0.717,0.706",False,1821.0000000000027,1588.999999999995,1259,1.0,1.0,1.754035395440033,107424.10289121718,72736.75826974922,34687.34462146796,16.078856852463062,0.0863226890327961,186.26455028937184,107402.68867211504,72708.20597761303,15.71390395320136,1.0,0.0814908351905408,22.118353017297984,0.5696318852243056,0.801941944258167,0.1980580557418329,4.494476363766426,-3.624115854445737,4.494476363766426,0.8601581442573286,0.8601581442573286,True,ok,142,144,-534.450949866359,-530.3271480693061,23,0.7999999999999999,285.3222739289732,63938.32200439018,40.0,C,inspect
155,173,356,1.0,10.971833012453915,41.82773879275063,-157.1230854360095,51.5,2.0,360.0,342.0,0.95,-70.0,0.0087421486767875,0.472210277946766,0.3157585191967584,0.2253127580663659,0.2602207307774347,21.48336074021624,6.328947368421052,24.0,24.11049458723757,356,10.971833012453915,41.82773879275063,-157.1230854360095,0.0,0.0,0.0,360.0,342.0,0.95,-70.0,0.0087421486767875,0.472210277946766,0.3157585191967584,new_non_BB86,not_matched,not_matched,,,109,,117.90618142855712,117.90618142855712,19.87691456399051,19.87691456399051,new_candidate,table_fits,True,ok,51,53,2,-159.18498633453598,-155.061184537483,1.0,1.0,1.0,62.98400512093174,True,381,0.9731673763500008,372.5647724840642,7.97841682627597,0.6769014084507041,1.0495774647887324,1.008169014084507,15.920869703281245,7,48,55,"0.695,0.728,0.840,0.895,0.895,0.795,0.717",False,1211.9999999999964,2535.000000000001,1927,1.0,1.0,5.3415986961539765,323289.0852955383,177422.58979422797,145866.49550131033,21.632649392751453,0.0566396651925763,381.9346268944187,323266.3941365331,177392.33491555433,24.951648772885385,1.0,0.2426126730505995,31.316901308118293,0.4862293979897653,0.8024813422791033,0.1975186577208967,12.491438091907948,9.875322710372634,12.491438091907948,0.8594820473236544,0.8594820473236544,True,ok,51,53,-159.18498633453598,-155.061184537483,24,0.95,350.8845964131227,96698.22187749384,110.0,B,keep_for_visual_validation
178,196,404,3.0,10.510969853399097,41.45364775036021,-284.96094114465245,82.5,2.0,360.0,342.0,0.95,-20.0,0.007128035752666,0.4488724419789892,0.3208896020542157,0.2066344987477838,0.2394905880954189,19.843764305137803,5.886591478696742,24.0,24.11049458723757,"404,755,841",10.511831340716371,41.45489902729273,-284.96094114465245,0.0,14.849246129010227,4.6098061401986365,420.0,399.0,0.95,61.61135783668516,0.007128035752666,0.4488724419789892,0.3208896020542157,new_non_BB86,not_matched,not_matched,,,58,,178.42812882047178,178.42812882047178,7.439058855347525,7.439058855347525,new_candidate,table_fits,True,ok,82,84,2,-287.02284204317897,-282.899040246126,1.0,1.0,1.0,71.38181971620759,True,446,0.8951283730997299,376.3740068502304,7.97841682627597,0.6976056338028169,1.1945070422535211,0.9046478873239436,15.133360392132683,7,79,86,"0.695,0.683,0.683,0.816,0.917,0.817,0.806",False,1566.0000000000057,2149.999999999997,1927,1.0,1.0,6.878125530221501,245567.42934470848,120544.49104662464,125022.93829808384,18.43901070152767,0.0521470360504911,353.59652432928664,245544.73818570323,120514.23616795098,23.91117845739047,1.0,0.1361553186196505,30.537255669934197,0.6036283097778224,0.8033549127915418,0.1966450872084582,10.468340381961374,4.025535276759178,10.468340381961374,0.8581037512565609,0.8581037512565609,True,ok,82,84,-287.02284204317897,-282.899040246126,25,0.95,350.8845964131227,96698.22187749384,160.0,B,keep_for_visual_validation
58,71,144,2.0,10.941582560745134,41.76752874539099,-157.1230854360095,51.5,2.0,300.0,270.0,0.9,45.0,0.025321295156424,0.5356128593358721,0.4401756218290901,0.3210762217435811,0.3345035953804909,15.957414717378052,8.053258145363408,24.0,24.11049458723757,"144,207",10.941580614975177,41.767042618063485,-157.1230854360095,0.0,3.500132355310437,1.7500661776552184,309.5,278.55,0.9,45.0,0.025321295156424,0.5356128593358721,0.4401756218290901,new_non_BB86,not_matched,not_matched,,,102,,69.98080542665633,69.98080542665633,40.476914563990505,40.476914563990505,new_candidate,table_fits,True,ok,51,53,2,-159.18498633453598,-155.061184537483,1.0,1.0,1.0,39.846846522210384,True,246,0.9035394222522396,217.8430080093958,4.928392678235739,0.6769014084507041,1.1738028169014083,0.5940845070422536,11.329564250886634,6,49,55,"0.138,0.533,0.873,0.916,0.812,0.695,0.728",False,1235.0000000000002,2472.999999999995,1259,1.0,1.0,3.262177696325081,149826.58393051225,101244.32976507409,48582.25416543818,15.250562337649,0.0691855064464917,220.4300166458104,149805.16971141013,101215.77747293789,18.794927870296902,1.0,0.192077870109893,23.561812224859423,0.5093022725347303,0.7669856093294377,0.2330143906705622,9.076405225677773,6.173898749990269,9.076405225677773,0.8565979334596997,0.8565979334596997,True,ok,51,53,-159.18498633453598,-155.061184537483,26,0.9,284.60498941515414,63617.25123519331,45.0,B,keep_for_visual_validation
290,295,814,2.0,10.822578740917232,41.1513342985813,-338.5703645063415,95.5,2.0,432.0,432.0,1.0,-90.0,0.0015485644290926,0.3598995368115781,0.2158286934816929,0.1231321057906923,0.161907699828639,17.83618038718882,2.897243107769424,24.0,24.11049458723757,"814,1154",10.825160185629086,41.15091448945877,-338.5703645063415,0.0,14.317856842550936,7.158928421275468,468.0,468.0,1.0,-90.0,0.0015485644290926,0.3598995368115781,0.2158286934816929,new_non_BB86,not_matched,not_matched,,,54,,100.33345680823278,100.33345680823278,3.329635493658486,3.329635493658486,new_candidate,table_fits,True,ok,95,97,2,-340.632265404868,-336.508463607815,1.0,1.0,1.0,46.58978447951314,True,670,0.8395212438619345,418.2689647487221,12.181498883941169,0.7390140845070423,1.2980281690140845,1.008169014084507,14.52312705267598,7,92,99,"0.750,0.717,0.739,0.795,0.862,0.840,0.873",False,1325.285714285716,1839.0,2917,1.0,1.0,6.364123762052519,418595.404107066,279848.4601580968,138746.9439489692,16.29562914050842,0.0437468647152202,372.4982177943122,418571.4691741564,279816.5469142173,21.39223189482936,1.0,0.1427839069735169,28.59606086204744,0.5833962293258657,0.7817116861656114,0.2182883138343886,6.156867727419178,19.289163737793007,19.289163737793007,0.8559017249013241,0.8559017249013241,True,ok,95,97,-340.632265404868,-336.508463607815,27,1.0,432.0,146574.14684588538,90.0,B,keep_for_visual_validation
97,106,211,3.0,11.02159342713846,41.363843327282886,-256.0943285652815,75.5,2.0,319.0,287.1,0.9,45.0,0.0168107370813771,0.5096330023974518,0.3907515339100381,0.2786255625854495,0.3029755356919677,12.531556313482293,7.412907268170426,24.0,24.11049458723757,"211,451,792",11.018637498576778,41.36482409128502,-256.0943285652815,0.0,18.848187899167304,7.3824465061969535,360.0,342.0,0.95,32.81314978763069,0.0168107370813771,0.5096330023974518,0.3907515339100381,new_non_BB86,not_matched,not_matched,,,66,,130.68190607109702,130.68190607109702,15.70567143471851,15.70567143471851,new_candidate,table_fits,True,ok,75,77,2,-258.156229463808,-254.03242766675496,1.0,1.0,1.0,52.680643697236405,True,320,0.9492303141408258,338.9328329569816,5.411933091949434,0.6769014084507041,1.0909859154929578,0.6769014084507041,15.335223649009462,7,72,79,"0.682,0.695,0.784,0.916,0.949,0.750,0.694",False,1171.9999999999986,2058.000000000001,1431,1.0,1.0,7.288671010584817,150338.8465800263,59855.08174049591,90483.76483953038,18.769744910706827,0.0623958351960623,300.81727172539473,150317.04819368763,59826.01722537768,22.92783901714944,1.0,1.2089909342434926e-13,30.00604535473894,0.6760245404007842,0.8413955803037381,0.158604419696262,2.6219909260114607,-7.328208832820478,2.6219909260114607,0.8553268031068272,0.8553268031068272,True,ok,75,77,-258.156229463808,-254.03242766675496,28,0.9,302.6299720781139,71930.61225493897,45.0,C,inspect
