sample,column,N,min,p16,median,mean,p84,max
BB86_2DCG_joint,Maj_pc,141,80.0,213.10312965180518,312.5294596342696,379.08233728711355,567.8197183098591,1498.3943661971828
BB86_2DCG_joint,Min_pc,141,60.00000000000001,136.97735024251136,221.5470422535212,278.87799987419373,420.35944362277866,1070.281690140845
BB86_2DCG_joint,geom_mean_size_pc,141,77.45966692414834,176.2073834342121,259.32248291175046,321.7775289847436,476.9414593414441,1266.374373852788
BB86_2DCG_joint,axis_ratio,141,0.33333333333333337,0.5,0.7142857142857144,0.7362998009410068,0.98,1.0
BB86_2DCG_joint,area_ellipse_pc2,141,4712.3889803846905,24385.861636857353,52816.573614592606,112431.70998637413,178920.19155088707,1259546.2192345087
BB86_2DCG_joint,PA_mod_180_deg,141,0.0,0.0,49.0,62.46099290780142,127.39999999999998,178.0
BB86_2DCG_joint,v_center_kms,141,-576.9,-445.0,-243.0,-283.2700426094106,-144.0,-49.9042387126315
