object_uid,tracer,source_catalog,display_label,candidate_id,ra_deg,dec_deg,x_arcmin,y_arcmin,major_arcsec,minor_arcsec,pa_deg,v_center_kms,Maj_pc,Min_pc,PA_astro_deg,v9_final_score,v9_reject_reason,marker_size,validation_png,notes
Potential_new_HI_Candidate_0162,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0162,162,11.32461274989421,42.04427376961238,28.85805241241186,46.531426176743054,95.36019565217391,85.82417608695653,45.0,-49.9042387126315,319.0,287.1,45.0,0.1167551998611495,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0236,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0236,236,11.124552819945936,41.83698550206266,19.835861763440437,34.09413012375978,125.55260869565218,125.55260869565218,-90.0,-115.8850674654795,420.0,420.0,-90.0,0.1165395070626939,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0009,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0009,9,11.69978888826684,42.14747123523619,45.7775357303252,52.72327411417152,65.76565217391304,59.18908695652174,45.0,-37.5328333214725,220.0,198.0,45.0,0.1164331565526431,foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score,8.0,figures/potential_hi_candidates_v9/new_candidate_0002_v9_pv_diagnostic.png,Rejected/potential v9 candidate. foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0332,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0332,332,11.552261786890972,42.19630380517408,39.12444115587768,55.653228310445115,125.55260869565218,125.55260869565218,-90.0,-49.9042387126315,420.0,420.0,-90.0,0.1161242540865965,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0363,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0363,363,11.119534255881646,41.94881794328128,19.6095373726251,40.8040765968768,156.04395652173915,109.23076956521739,-90.0,-91.14225668316148,522.0,365.4,-90.0,0.1152406645638923,foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0365,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0365,365,11.659317504855322,42.159483711409344,43.95237995295018,53.44402268456079,150.6631304347826,150.6631304347826,-90.0,-37.5328333214725,504.0,504.0,-90.0,0.1147821111226669,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0251,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0251,251,11.24689496483105,41.86368402493786,25.35317927846188,35.69604149627182,114.4322347826087,102.98901130434784,-45.0,-58.15184230673751,382.8,344.52000000000004,-45.0,0.1142791601830128,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0353,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0353,353,11.40565839579245,41.95045818619891,32.51300355006346,40.902491171934656,156.04395652173915,124.83516521739132,-90.0,-41.6566351185255,522.0,417.6,-90.0,0.1133646536464314,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0331,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0331,331,11.066320104826904,41.88788827571749,17.20971539846374,37.14829654304978,150.6631304347826,150.6631304347826,-90.0,-111.76126566842647,504.0,504.0,-90.0,0.1103586289458408,foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;near_mask_edge;background_gradient_dominates;low_v9_final_score
Potential_new_HI_Candidate_0070,Potential new HI Candidate,2DCGSeed v9 rejected/potential candidates,Potential H I cand. 0070,70,11.344321491370843,41.653159905422136,29.74686619485917,23.06459432532833,78.91878260869565,71.02690434782609,80.0,-103.51366207432052,264.0,237.6,80.0,0.1045892445189516,foreground_confusion_velocity;background_gradient_dominates;diffuse_growth_tail;low_v9_final_score,8.0,,Rejected/potential v9 candidate. foreground_confusion_velocity;background_gradient_dominates;diffuse_growth_tail;low_v9_final_score
