new_candidate_id,cluster_id,representative_candidate_id,n_members,RA_deg,Dec_deg,v_center_kms,channel_center,nch,Maj_pc,Min_pc,q_b_over_a,PA_astro_deg,joint_2dcg_score,cg2d_detection_score,cg2d_beam_fraction_deficit,cg2d_growth_score,cg2d_growth_locality_score,seed_lite_2dcg_score,representative_score,link_radius_arcsec,beam_geom_arcsec,member_candidate_ids,RA_mean_deg,Dec_mean_deg,v_mean_kms,v_std_kms,max_sep_to_rep_arcsec,median_sep_to_rep_arcsec,Maj_median_pc,Min_median_pc,q_median_b_over_a,PA_circular_mean_deg,joint_2dcg_score_max,cg2d_detection_score_max,cg2d_beam_fraction_deficit_max,bb86_relation_class,strict_status,loose_status,strict_matched_Seq,loose_matched_Seq,nearest_Seq,matched_Seq,strict_sep_arcsec,loose_sep_arcsec,strict_dv_kms,loose_dv_kms,crossmatch_status,reference_source,v5_keep,v5_reject_reason,v5_channel_start,v5_channel_stop_exclusive,v5_nch_slab,v5_vel_lo_kms,v5_vel_hi_kms,v5_inner_valid_fraction,v5_outer_valid_fraction,v5_bg_valid_fraction,v5_bg_signal_sn,v5_bg_success,v5_bg_n_fit,v5_2dcg_score,v5_2dcg_peak_sn,v5_2dcg_beam_fraction,v5_2dcg_r50_scale,v5_2dcg_r80_scale,v5_2dcg_break_scale,v5_core_median_deficit_sn,v5_nch_2dcg_contiguous,v5_support_channel_start,v5_support_channel_stop_exclusive,v5_support_channel_scores,v9_foreground_confusion_zone,v9_x_pix,v9_y_pix,v9_n_fit_pixels,v9_inner_valid_fraction,v9_outer_valid_fraction,v9_min_mask_distance_beams,v9_bic_bg_only,v9_bic_bg_plus_cavity,v9_delta_bic_cavity,v9_cavity_amp,v9_cavity_amp_err,v9_cavity_amp_sn,v9_chi2_bg_only,v9_chi2_bg_plus_cavity,v9_core_median_deficit_sn,v9_core_positive_fraction,v9_deficit_peak_r_ell,v9_deficit_peak_sn,v9_gradient_to_core_ratio,v9_growth_fraction_inside_ellipse,v9_tail_growth_after_ellipse,v9_pv_major_deficit_sn,v9_pv_minor_deficit_sn,v9_pv_best_deficit_sn,v9_final_score,v9_score,v9_keep,v9_reject_reason,v9_channel_start,v9_channel_stop_exclusive,v9_vel_lo_kms,v9_vel_hi_kms,axis_ratio,geom_mean_size_pc,area_ellipse_pc2,PA_mod_180_deg
45,45,90,2.0,10.30300041703985,40.63660045659442,-487.0272292002495,131.5,2.0,264.0,250.8,0.95,-45.0,0.0363188653210551,0.5539456881306447,0.4794614149271908,0.36677718711829,0.3728285032654104,8.53790662490022,8.31578947368421,24.0,24.11049458723757,"90,487",10.300629539218695,40.6351340624424,-489.089130098776,2.061900898526517,16.71176833541189,8.355884167705945,312.0,269.4,0.875,-85.0,0.0363188653210551,0.5539456881306447,0.4794614149271908,new_non_BB86,not_matched,not_matched,,,13,,46.58621759867839,46.58621759867839,21.427229200249485,21.427229200249485,new_candidate,table_fits,True,ok,132,134,2,-493.21293189582906,-489.089130098776,1.0,1.0,1.0,51.965616316040936,True,237,0.9361377814943836,177.2804802394922,4.668024763159134,0.7183098591549295,1.1116901408450703,0.883943661971831,10.237320527032164,7,129,136,"0.806,0.784,0.903,0.888,0.927,0.773,0.706",False,1729.9999999999943,1310.1428571428792,1036,1.0,1.0,4.330688317215267,39356.00309208712,16961.083694414876,22394.919397672245,14.695746185618106,0.0981860024992047,149.67251758454202,39335.17372481866,16933.3112047236,13.62621567889284,1.0,0.0780538991092647,16.351584067646233,2.18482480979071,0.855896310193668,0.144103689806332,-4.405285687767877,4.795875541885222,4.795875541885222,0.8398993084753128,0.8398993084753128,False,background_gradient_dominates,132,134,-493.21293189582906,-489.089130098776,0.9500000000000001,257.3153707029566,52002.154876341134,135.0
46,50,100,3.0,10.655182288386763,40.95682797694521,-388.0559860709775,107.5,2.0,264.0,264.0,1.0,-45.0,0.0330535892709374,0.5465842168809553,0.4675663011457803,0.3561171917082648,0.3631829037372212,13.165234045210058,8.315162907268169,24.0,24.11049458723757,"100,106,237",10.656898622356293,40.95719877544081,-388.0559860709775,1.943978809976954,7.826267884813207,7.017836453724183,264.0,264.0,1.0,-44.99999999999999,0.0330535892709374,0.5465842168809553,0.4675663011457803,new_non_BB86,not_matched,not_matched,,,40,,99.10560687543952,99.10560687543952,21.45598607097748,21.45598607097748,new_candidate,table_fits,True,ok,107,109,2,-390.117886969504,-385.994085172451,1.0,1.0,1.0,73.3592941768938,True,248,0.9027604375271256,287.59815836128644,4.686622471378891,0.7183098591549295,1.1738028169014083,0.883943661971831,15.381272980150278,7,104,111,"0.683,0.717,0.806,0.836,0.946,0.761,0.683",False,1455.000000000001,1638.8571428571156,1091,1.0,1.0,5.691134621519467,115438.86184617475,57264.75039017714,58174.11145599763,18.045936011169527,0.0748149561203469,241.20760001704636,115417.87729621728,57236.77099023381,20.95152184719249,1.0,0.1870888345208105,28.68631343118416,0.4218670883726261,0.8244194527184846,0.1755805472815154,-0.437353442073743,1.443148387694474,1.443148387694474,0.8521310253957513,0.8521310253957513,True,ok,107,109,-390.117886969504,-385.994085172451,1.0,264.0,54739.11039614856,135.0
49,51,103,4.0,9.43713053140976,40.41456318797326,-458.1606166208785,124.5,2.0,264.0,264.0,1.0,45.0,0.0325186962702528,0.5441692756445198,0.4816858708677415,0.3500552945923417,0.3544039470213956,11.557027167603865,8.251253132832082,24.0,24.11049458723757,"103,335,433,494",9.436506219167963,40.41379230516283,-460.222517519405,2.061900898526517,5.316367059876178,4.137690147787791,339.5,258.0,0.8,24.675826500159985,0.0325186962702528,0.5441692756445198,0.4816858708677415,new_non_BB86,not_matched,not_matched,,,2,,1722.3277066480894,1722.3277066480894,93.93938337912152,93.93938337912152,new_candidate,table_fits,True,ok,124,126,2,-460.222517519405,-456.098715722352,1.0,1.0,1.0,40.1244769417344,True,248,0.8667440874609614,232.02707777253136,4.147288933005924,0.7183098591549295,1.2359154929577465,0.7597183098591549,12.274669665983067,6,122,128,"0.338,0.681,0.711,0.822,0.880,0.811,0.769",False,2408.999999999988,1088.142857142866,1091,1.0,1.0,7.493945523772087,88758.49040781526,48242.5466252953,40515.94378251997,24.676060955488328,0.1225816233535563,201.3031013981299,88737.50585785776,48214.567225351966,17.5215131905058,1.0,0.353434891414659,24.422650075912813,0.5123917625191423,0.7829600200467507,0.2170399799532493,2.631945026289745,5.777229831453592,5.777229831453592,0.8364247002938808,0.8364247002938808,True,ok,124,126,-460.222517519405,-456.098715722352,1.0,264.0,54739.11039614856,45.0
51,54,111,2.0,11.147833185691272,41.41993583097582,-206.6087070006455,63.5,2.0,264.0,184.8,0.7,-45.0,0.0304802186557317,0.5297986233399583,0.4928046675835988,0.3410520466663276,0.3423038470205071,11.671597073056992,8.162280701754385,24.0,24.11049458723757,"111,174",11.148395284277935,41.42083637522529,-204.5468061021189,2.0619008985265026,7.158998686704166,3.579499343352083,264.0,198.0,0.75,-47.5,0.0304802186557317,0.5297986233399583,0.4928046675835988,new_non_BB86,not_matched,not_matched,,,76,,43.36646522568029,43.36646522568029,4.808707000645484,4.808707000645484,new_candidate,table_fits,True,ok,63,65,2,-208.670607899172,-204.546806102119,1.0,1.0,1.0,84.41503522607488,True,155,0.8008140599797469,202.3142326694912,2.603679150766051,0.7183098591549295,1.318732394366197,0.7390140845070423,13.083707086575489,7,60,67,"0.812,0.883,0.797,0.790,0.796,0.671,0.682",False,1074.85714285716,2116.142857142848,763,1.0,1.0,7.493945523772087,105039.53491258644,65916.14386361284,39123.39104897359,19.510731977345564,0.0986321458867117,197.8131145981096,105019.62313849258,65889.5948314877,21.078826449294414,1.0,0.089608444009567,26.789432371819,0.5504200640985314,0.7374522564815009,0.2625477435184991,4.245210700944518,2.8007541446229767,4.245210700944518,0.8535956257534775,0.8535956257534775,True,ok,63,65,-208.670607899172,-204.546806102119,0.7000000000000001,220.87824700499596,38317.37727730399,135.0
52,61,123,7.0,11.028154030756664,41.83342015853376,-144.7516800448505,48.5,2.0,264.0,264.0,1.0,-45.0,0.0286686248512021,0.5333538073152494,0.4685937598385389,0.3355558927368105,0.3418456762424476,14.38217127464539,8.158521303258144,24.0,24.11049458723757,"123,218,228,351,1031,1035,1036",11.031887722479748,41.82953980178156,-148.87548184190348,3.1173011460352864,31.890586238836367,15.435729867097724,319.0,302.4,0.95,70.05195468050854,0.0286686248512021,0.5333538073152494,0.4685937598385389,new_non_BB86,not_matched,not_matched,,,118,,78.33130676371525,78.33130676371525,17.251680044850502,17.251680044850502,new_candidate,table_fits,True,ok,49,51,2,-150.93738274043,-146.813580943377,1.0,1.0,1.0,84.87178246848651,True,248,0.8057731802033395,270.88152486818973,7.178715372826397,0.8425352112676057,1.3601408450704224,0.9667605633802816,17.676424242923808,7,46,53,"0.706,0.695,0.745,0.880,0.761,0.706,0.683",False,1168.8571428571556,2540.9999999999886,1091,1.0,1.0,7.089345083344754,260759.5231261407,211625.20510774635,49134.31801839438,16.037684478910357,0.0723466269366884,221.67839964322263,260738.5385761832,211597.22570780295,21.11545236031269,1.0,0.4398586593461387,30.05367987403849,1.2507916402767718,0.737848081376573,0.262151918623427,-1.3068649663193646,3.2766286064722774,3.2766286064722774,0.7541816369822028,0.7541816369822028,False,background_gradient_dominates,49,51,-150.93738274043,-146.813580943377,1.0,264.0,54739.11039614856,135.0
53,66,132,4.0,11.271483395038231,41.615909790560416,-173.6182926242215,55.5,2.0,319.0,287.1,0.9,-45.0,0.027105274080932,0.5548727559732113,0.4274227395261914,0.3292115404322056,0.3471584390822569,13.34120935957163,8.132832080200501,24.0,24.11049458723757,"132,150,171,173",11.271763643549358,41.616081992380266,-175.68019352274803,4.610550571973156,3.905311702640346,0.0,319.0,287.1,0.9,-39.06213406139585,0.027105274080932,0.5548727559732113,0.4274227395261914,new_non_BB86,not_matched,not_matched,,,110,,34.460957510817046,34.460957510817046,33.718292624221505,33.718292624221505,new_candidate,table_fits,True,ok,55,57,2,-175.68019352274803,-171.556391725695,1.0,1.0,1.0,48.18741516193587,True,325,0.9938566351352804,320.29760573794255,5.430530800169191,0.6561971830985915,1.008169014084507,0.9253521126760562,14.700839868057027,7,52,59,"0.739,0.739,0.938,0.998,0.936,0.938,0.892",False,980.8571428571416,2318.285714285713,1431,1.0,1.0,7.08339764514741,140887.28288862956,48691.55093459129,92195.73195403827,20.135222064262667,0.0663107442358729,303.6494658036107,140865.4845022909,48662.48641947306,23.441987450481896,1.0,0.2274162510764546,32.534624760675065,0.86469834628017,0.8616407132085104,0.1383592867914895,8.672896374673297,6.2920910845302975,8.672896374673297,0.8215400264535726,0.8215400264535726,False,background_gradient_dominates,55,57,-175.68019352274803,-171.556391725695,0.9,302.6299720781139,71930.61225493897,135.0
54,49,97,1.0,11.356374662081532,42.04103977605474,-45.780436915578505,24.5,2.0,264.0,211.2,0.8,40.0,0.0347073766920299,0.5429226815981255,0.4963508725455809,0.3584818239307156,0.3592757243419511,2.9679801212693526,8.1234335839599,24.0,24.11049458723757,97,11.356374662081532,42.04103977605474,-45.780436915578505,0.0,0.0,0.0,264.0,211.2,0.8,40.0,0.0347073766920299,0.5429226815981255,0.4963508725455809,new_non_BB86,not_matched,not_matched,,,141,,167.74352515924986,167.74352515924986,11.719563084421496,11.719563084421496,new_candidate,table_fits,True,ok,24,26,2,-47.84233781410501,-43.718536017052,1.0,1.0,1.0,20.06383683235418,True,198,0.8479008041541447,55.72077654203096,3.3289897713365937,0.6976056338028169,1.256619718309859,0.6147887323943662,3.250797133755409,5,23,28,"0.000,0.148,0.796,0.847,0.764,0.772,0.794",True,919.0000000000072,2755.9999999999773,873,1.0,1.0,5.925151012842593,5825.038131736135,3251.464742295655,2573.57338944048,18.403287660775025,0.362290127105493,50.79709957267559,5804.722325068617,3224.3770000722966,5.17076662215004,1.0,2.2012887033885295e-12,7.4512438679131,2.914595775745137,0.7662853023508296,0.2337146976491704,0.2529334948896679,2.0479324520941744,2.0479324520941744,0.12177995615249,0.12177995615249,False,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,24,26,-47.84233781410501,-43.718536017052,0.7999999999999999,236.1287784239778,43791.28831691884,40.0
55,58,117,3.0,10.730287034976698,41.58779828865051,-210.73250879769853,64.5,2.0,264.0,264.0,1.0,-45.0,0.0291440207914777,0.5311546639200696,0.4590638560806976,0.3415847893224014,0.3499103953810336,12.246890200458177,8.119047619047619,24.0,24.11049458723757,"117,223,430",10.732454040224072,41.58853816057478,-206.6087070006455,1.9439788099769808,11.23613942618426,8.06230152490853,319.0,287.1,0.9,79.0526024018269,0.0291440207914777,0.5311546639200696,0.4590638560806976,new_non_BB86,not_matched,not_matched,,,72,,90.29932377200711,90.29932377200711,7.46749120230146,7.46749120230146,new_candidate,table_fits,True,ok,65,67,2,-216.918211493278,-212.79440969622505,1.0,1.0,1.0,42.29316420717396,True,248,0.7168905245176549,171.1865924310369,15.901040527892668,1.0495774647887324,1.5257746478873238,0.7804225352112675,6.851875624009472,7,62,69,"0.783,0.928,0.925,0.745,0.706,0.717,0.728",False,1397.0000000000014,2287.857142857129,1091,1.0,1.0,2.939367266116552,153474.61435389615,145972.71182025006,7501.902533646091,6.169372599863007,0.0711955608612588,86.65389422081344,153453.62980393865,145944.7324203067,10.716736827080233,0.8347107438016529,0.5601210605301505,18.444359170933005,0.9548244868177906,0.5753685205793299,0.4246314794206702,1.8149936600777448,-1.6543988109282926,1.8149936600777448,0.6739564315470509,0.6739564315470509,False,background_gradient_dominates;diffuse_growth_tail,65,67,-216.918211493278,-212.79440969622505,1.0,264.0,54739.11039614856,135.0
56,52,108,5.0,10.097065896890374,40.45195934480055,-495.2748327943555,133.5,2.0,264.0,250.8,0.95,45.0,0.0310599277503407,0.5337079269496667,0.4506829533017639,0.3532877395494143,0.3655081711829687,10.170971397438567,8.113408521303258,24.0,24.11049458723757,"108,221,273,704,949",10.10102250252514,40.45034050673401,-495.2748327943555,3.085970691106985,27.04166367736232,8.062258122874272,319.0,261.0,0.8,-64.99999999999997,0.0310599277503407,0.5337079269496667,0.4506829533017639,new_non_BB86,not_matched,not_matched,,,1,,118.35447316063822,118.35447316063822,11.525167205644491,11.525167205644491,new_candidate,table_fits,True,ok,133,135,2,-497.336733692882,-493.21293189582906,1.0,1.0,1.0,49.32880338567692,True,237,0.8692472072799976,210.33318601395305,4.668024763159134,0.7390140845070423,1.2359154929577465,0.7804225352112675,12.597052593745111,7,130,137,"0.758,0.845,0.995,0.869,0.802,0.717,0.737",False,1892.000000000001,1121.1428571428469,1036,1.0,1.0,7.493945523772087,82587.98698399193,50211.7513878245,32376.235596167426,18.924881191421253,0.1051655320615504,179.95326815201244,82567.15761672347,50183.97889813322,16.638285154824874,1.0,0.169116781408741,22.201456030304957,0.8952218351492666,0.7722418337290803,0.2277581662709197,3.1990147268466704,4.728253213420083,4.728253213420083,0.810568207529705,0.810568207529705,False,background_gradient_dominates,133,135,-497.336733692882,-493.21293189582906,0.9500000000000001,257.3153707029566,52002.154876341134,45.0
57,59,135,3.0,10.040981022388875,40.43790498288239,-507.64623818551456,136.5,2.0,300.0,285.0,0.95,0.0,0.026584527668952,0.5446169847961857,0.4360786613056641,0.3282801894725751,0.340979489257329,12.78629728803283,8.072055137844611,24.0,24.11049458723757,"120,135,188",10.040986786116225,40.437303083821135,-507.64623818551456,1.943978809976927,6.500682515621822,0.0,300.0,285.0,0.95,31.71747441146101,0.0288812359971346,0.5446169847961857,0.4596042080190143,new_non_BB86,not_matched,not_matched,,,1,,248.0527048404928,248.0527048404928,0.8462381855145509,0.8462381855145509,new_candidate,table_fits,True,ok,137,139,2,-513.8319408810939,-509.708139084041,1.0,1.0,1.0,49.99121415507973,True,300,0.7706466842724454,204.4672003921953,5.300346842630889,0.8011267605633803,1.4222535211267604,0.6147887323943662,10.03970248983144,7,134,141,"0.727,0.817,0.950,0.849,0.728,0.717,0.694",False,1936.000000000008,1106.9999999999895,1335,1.0,1.0,7.288671010584817,103453.52915945803,76449.49086762228,27004.03829183575,15.254955669395326,0.0928193941646703,164.3509506464953,103431.93909974552,76420.70412133895,14.351986926209571,1.0,0.1133284795917099,19.564794525372157,1.606288970030748,0.7045376915114857,0.2954623084885143,3.774460393579989,4.675321110224317,4.675321110224317,0.8051247191657128,0.8051247191657128,False,background_gradient_dominates,137,139,-513.8319408810939,-509.708139084041,0.95,292.4038303442689,67151.54297048182,0.0
58,71,144,2.0,10.941582560745134,41.76752874539099,-157.1230854360095,51.5,2.0,300.0,270.0,0.9,45.0,0.025321295156424,0.5356128593358721,0.4401756218290901,0.3210762217435811,0.3345035953804909,15.957414717378052,8.053258145363408,24.0,24.11049458723757,"144,207",10.941580614975177,41.767042618063485,-157.1230854360095,0.0,3.500132355310437,1.7500661776552184,309.5,278.55,0.9,45.0,0.025321295156424,0.5356128593358721,0.4401756218290901,new_non_BB86,not_matched,not_matched,,,102,,69.98080542665633,69.98080542665633,40.476914563990505,40.476914563990505,new_candidate,table_fits,True,ok,51,53,2,-159.18498633453598,-155.061184537483,1.0,1.0,1.0,39.846846522210384,True,246,0.9035394222522396,217.8430080093958,4.928392678235739,0.6769014084507041,1.1738028169014083,0.5940845070422536,11.329564250886634,6,49,55,"0.138,0.533,0.873,0.916,0.812,0.695,0.728",False,1235.0000000000002,2472.999999999995,1259,1.0,1.0,3.262177696325081,149826.58393051225,101244.32976507409,48582.25416543818,15.250562337649,0.0691855064464917,220.4300166458104,149805.16971141013,101215.77747293789,18.794927870296902,1.0,0.192077870109893,23.561812224859423,0.5093022725347303,0.7669856093294377,0.2330143906705622,9.076405225677773,6.173898749990269,9.076405225677773,0.8565979334596997,0.8565979334596997,True,ok,51,53,-159.18498633453598,-155.061184537483,0.9,284.60498941515414,63617.25123519331,45.0
59,62,124,4.0,10.992556047445817,41.289062559943446,-284.96094114465245,82.5,2.0,264.0,250.8,0.95,45.0,0.0286067454003348,0.5295050969496345,0.4600532036893547,0.3377169008242089,0.3477262294461546,11.078186485228244,8.050125313283209,24.0,24.11049458723757,"124,1015,1134,1174",10.99613619447006,41.29360155535666,-284.96094114465245,2.9159682149654307,41.07627885267095,18.11100362511612,462.0,392.7,0.925,80.78252558853899,0.0286067454003348,0.5295050969496345,0.4600532036893547,new_non_BB86,not_matched,not_matched,,,63,,150.12585809613046,150.12585809613046,0.7609411446524632,0.7609411446524632,new_candidate,table_fits,True,ok,82,84,2,-287.02284204317897,-282.899040246126,1.0,1.0,1.0,55.78075697543681,True,237,0.8571790962289456,233.50682962683572,4.444852264522044,0.7390140845070423,1.256619718309859,0.883943661971831,13.606114476636572,7,79,86,"0.683,0.672,0.683,0.756,0.892,0.895,0.951",False,1194.14285714287,1980.9999999999984,1036,1.0,1.0,5.762886040608212,122586.4657590674,83324.63304512008,39261.832713947326,15.67454263747701,0.0790990369970048,198.16350783221972,122565.63639179897,83296.8605554288,17.65541364960887,1.0,0.1879214146067117,22.14450359971231,1.447795259456954,0.7812627577121309,0.218737242287869,7.29826075276405,9.663360020470533,9.663360020470533,0.8118056813116152,0.8118056813116152,False,background_gradient_dominates,82,84,-287.02284204317897,-282.899040246126,0.9500000000000001,257.3153707029566,52002.154876341134,45.0
60,78,154,1.0,11.30525286409238,42.03451581756034,-70.5232476978965,30.5,2.0,300.0,285.0,0.95,-15.0,0.0236089994522754,0.5379309506647864,0.4099360225164088,0.3169929151083284,0.3377422642780011,20.63667223739335,8.024436090225565,24.0,24.11049458723757,154,11.30525286409238,42.03451581756034,-70.5232476978965,0.0,0.0,0.0,300.0,285.0,0.95,-15.0,0.0236089994522754,0.5379309506647864,0.4099360225164088,new_non_BB86,not_matched,not_matched,,,140,,122.23394495939932,122.23394495939932,8.923247697896493,8.923247697896493,new_candidate,table_fits,True,ok,30,32,2,-72.585148596423,-68.46134679937,1.0,1.0,1.0,58.01868692201137,True,300,0.9727622192669468,340.2448921251852,6.602186418013915,0.6976056338028169,1.0495774647887324,0.9874647887323944,16.957942868882036,7,27,34,"0.758,0.715,0.728,0.928,0.984,0.951,0.821",True,958.000000000004,2748.9999999999945,1335,1.0,1.0,7.288671010584817,138693.8428959381,56221.65753107271,82472.1853648654,18.6873007470238,0.0650689615510968,287.1922388426192,138672.2528362256,56192.870784789375,22.74432031912997,1.0,0.1797364395075932,28.421969691594505,0.7087453222476786,0.8812409539826189,0.1187590460173811,2.7075800358700595,2.3700706771846667,2.7075800358700595,0.1250410725465534,0.1250410725465534,False,foreground_confusion_velocity;low_v9_final_score,30,32,-72.585148596423,-68.46134679937,0.95,292.4038303442689,67151.54297048182,165.0
61,60,121,4.0,11.307931141774349,41.906988661400575,-58.15184230673751,27.5,2.0,319.0,255.2,0.8,55.0,0.0288798788863688,0.542770516677097,0.4531737622261244,0.3362876306691624,0.349143103716152,6.611720068579553,8.023809523809524,24.0,24.11049458723757,"121,813,870,1021",11.302931252305674,41.906216523339126,-60.21374320526401,2.061900898526499,24.824849583994464,16.538461610062125,427.5,314.14250000000004,0.75,61.6429222462537,0.0288798788863688,0.542770516677097,0.4531737622261244,new_non_BB86,not_matched,not_matched,,,137,,133.3003490157165,133.3003490157165,0.6518423067375068,0.6518423067375068,new_candidate,table_fits,True,ok,27,29,2,-60.21374320526401,-56.08994140821101,1.0,1.0,1.0,34.50136608210487,True,287,0.976842281729658,137.49666888863635,3.942714142588591,0.6354929577464788,1.0288732394366198,0.8425352112676057,6.029145854382984,7,24,31,"0.416,0.500,0.689,0.885,0.997,0.848,0.739",True,955.0000000000028,2617.8571428571395,1272,1.0,1.0,4.128917314951638,26616.714077234137,9597.976104347215,17018.73797288692,22.276607545597503,0.1707238473187695,130.48327984316927,26595.26904000244,9569.382721371618,10.909225463281963,1.0,0.0738449772732789,15.65402288782177,3.2478385789667708,0.8481262828967653,0.1518737171032347,0.640222878016072,-0.736026891595618,0.640222878016072,0.1208652424042103,0.1208652424042103,False,foreground_confusion_velocity;background_gradient_dominates;low_v9_final_score,27,29,-60.21374320526401,-56.08994140821101,0.7999999999999999,285.3222739289732,63938.32200439018,55.0
66,74,148,2.0,10.638256233431068,41.48488006136434,-280.83713934759953,81.5,2.0,264.0,264.0,1.0,-45.0,0.024775825070699,0.5121848314528332,0.456445044020047,0.3209928996309601,0.3301547056768,13.84421447731926,7.919172932330827,24.0,24.11049458723757,"148,671",10.6368671594945,41.48300447387344,-282.899040246126,2.06190089852646,15.44351287196822,7.72175643598411,323.4,304.26,0.95,0.0,0.024775825070699,0.5121848314528332,0.456445044020047,new_non_BB86,not_matched,not_matched,,,60,,296.4032403615996,296.4032403615996,15.76286065240049,15.76286065240049,new_candidate,table_fits,True,ok,82,84,2,-287.02284204317897,-282.899040246126,1.0,1.0,1.0,56.59207580591841,True,248,0.9492949282648636,352.35040555232985,5.44912850838895,0.7183098591549295,1.0909859154929578,0.6769014084507041,20.17364284258061,7,79,86,"0.683,0.695,0.728,0.936,0.917,0.851,0.761",False,1467.8571428571413,2182.0,1091,1.0,1.0,4.61341594101395,216878.2552603235,112174.66875037056,104703.58650995292,21.74352152854403,0.0671946347095531,323.59014410197733,216857.270710366,112146.68935042722,28.1121527599977,1.0,0.2097465876954933,35.72227790587495,1.3537397067168546,0.8363042898536467,0.1636957101463532,-2.8476219617592924,14.2163806040764,14.2163806040764,0.8192085817652525,0.8192085817652525,False,background_gradient_dominates,82,84,-287.02284204317897,-282.899040246126,1.0,264.0,54739.11039614856,135.0
67,67,133,1.0,10.807260203758428,41.7356629565777,-194.2373016094865,60.5,2.0,319.0,287.1,0.9,45.0,0.027031349136608,0.502502014674826,0.4431689125717213,0.3385470297501419,0.3585433061813075,11.438235109244614,7.901002506265665,24.0,24.11049458723757,133,10.807260203758428,41.7356629565777,-194.2373016094865,0.0,0.0,0.0,319.0,287.1,0.9,45.0,0.027031349136608,0.502502014674826,0.4431689125717213,new_non_BB86,not_matched,not_matched,,,82,,160.5437056753034,160.5437056753034,32.26269839051349,32.26269839051349,new_candidate,table_fits,True,ok,60,62,2,-196.299202508013,-192.17540071096,1.0,1.0,1.0,60.866516898820805,True,288,0.8352113742640533,236.9746034072052,4.519243097401074,0.6561971830985915,1.2980281690140845,0.6769014084507041,10.015311025978647,7,57,64,"0.497,0.739,0.803,0.927,0.728,0.683,0.672",False,1338.000000000004,2439.999999999969,1431,1.0,1.0,2.15803290253346,117922.63360957098,70605.70092008778,47316.932689483205,13.353927043687968,0.0613857214145857,217.5412577380733,117900.83522323232,70576.63640496955,17.113182795005837,1.0,0.1038116047134462,25.24519532469801,1.168456536042234,0.7762435218542646,0.2237564781457353,14.336647232108026,9.881506975022091,14.336647232108026,0.822723962488886,0.822723962488886,False,background_gradient_dominates,60,62,-196.299202508013,-192.17540071096,0.9,302.6299720781139,71930.61225493897,45.0
70,64,129,1.0,11.344321491370843,41.653159905422136,-103.51366207432052,38.5,2.0,264.0,237.6,0.9,80.0,0.0273497761325682,0.4937114735371745,0.4494286807337037,0.3454647296523109,0.3567927798954769,7.8001708426754846,7.788220551378446,24.0,24.11049458723757,129,11.344321491370843,41.653159905422136,-103.51366207432052,0.0,0.0,0.0,264.0,237.6,0.9,80.0,0.0273497761325682,0.4937114735371745,0.4494286807337037,new_non_BB86,not_matched,not_matched,,,117,,102.83158791169272,102.83158791169272,19.886337925679484,19.886337925679484,new_candidate,table_fits,True,ok,39,41,2,-109.6993647699,-105.575562972847,1.0,1.0,1.0,47.13107618189737,True,227,0.7168903037391938,107.39879659263948,14.264442204554006,1.1530985915492955,1.5257746478873238,0.8011267605633803,4.292233429993275,6,37,43,"0.324,0.806,0.857,0.773,0.683,0.673,0.750",True,925.1428571428604,2356.999999999994,977,1.0,1.0,7.595889651482039,61146.92682120179,57421.93683509697,3724.989986104825,5.899880705117024,0.0965783356282344,61.089069994204856,61126.27336124567,57394.3988884888,5.9038405758402455,1.0,0.4443967866050633,10.511033468322433,4.568921078838974,0.5101592343941062,0.4898407656058938,-2.1100851909924176,-3.8786038828039833,-2.1100851909924176,0.1045892445189516,0.1045892445189516,False,foreground_confusion_velocity;background_gradient_dominates;diffuse_growth_tail;low_v9_final_score,39,41,-109.6993647699,-105.575562972847,0.9,250.45239068533564,49265.1993565337,80.0
71,72,146,1.0,10.380107216984015,40.82531344110822,-503.52243638846153,135.5,2.0,264.0,250.8,0.95,-40.0,0.0248146789757276,0.5174054093852614,0.4419440882865742,0.3229533161796623,0.3360242489157542,7.018600986033357,7.786967418546366,24.0,24.11049458723757,146,10.380107216984015,40.82531344110822,-503.52243638846153,0.0,0.0,0.0,264.0,250.8,0.95,-40.0,0.0248146789757276,0.5174054093852614,0.4419440882865742,new_non_BB86,not_matched,not_matched,,,28,,289.7222383954323,289.7222383954323,62.72243638846152,62.72243638846152,new_candidate,table_fits,True,ok,136,138,2,-509.708139084041,-505.5843372869881,1.0,1.0,1.0,36.05737784386193,True,236,0.8823723447777381,191.38347799264525,5.430530800169191,0.7804225352112675,1.2152112676056337,0.883943661971831,11.571081930723256,7,133,140,"0.692,0.672,0.801,0.882,0.849,0.784,0.761",False,1669.1428571428585,1503.9999999999948,1031,1.0,0.9984756097560976,1.1337749114504845,67842.64447846742,40176.996410020496,27665.648068446928,15.454214025057665,0.0929013546640403,166.35079306372683,67821.82962501538,40149.24327208443,14.866751767555169,1.0,0.1938719155891228,18.37220176982123,2.207749484117966,0.7668957695402802,0.2331042304597199,-4.742835190829677,0.5791158520667073,0.5791158520667073,0.7512063410118918,0.7512063410118918,False,background_gradient_dominates,136,138,-509.708139084041,-505.5843372869881,0.9500000000000001,257.3153707029566,52002.154876341134,140.0
